5703 lagli -2 302.755847 0.677612 0.322388
5704 lagli -2 302.755847 0.676992 0.323008
5705 lagli -2 302.755847 0.676372 0.323628
5706 lagli -2 302.755847 0.675752 0.324248
5707 lagli -2 302.755847 0.675133 0.324867
5708 lagli -2 302.755847 0.674513 0.325487
5709 lagli -2 302.755847 0.673893 0.326107
5710 lagli -2 302.755847 0.673273 0.326727
5711 lagli -2 302.755847 0.672654 0.327346
5712 lagli -2 302.755847 0.672034 0.327966
5713 lagli -2 302.755847 0.671414 0.328586
5714 lagli -2 302.755847 0.670794 0.329206
5715 lagli -2 302.755847 0.670175 0.329825
5716 lagli -2 302.755847 0.669555 0.330445
5717 lagli -2 302.755847 0.668935 0.331065
5718 lagli -2 302.755847 0.668315 0.331685
5719 lagli -2 302.755847 0.667696 0.332304
5720 lagli -2 302.755847 0.667076 0.332924
5721 lagli -2 302.755847 0.666456 0.333544
5722 lagli -2 302.755847 0.665836 0.334164
5723 lagli -2 302.755847 0.665217 0.334783
5724 lagli -2 302.755847 0.664597 0.335403
5725 lagli -2 302.755847 0.663977 0.336023
5726 lagli -2 302.755847 0.663357 0.336643
5727 lagli -2 302.755847 0.662738 0.337262
5728 lagli -2 302.755847 0.662118 0.337882
5729 lagli -2 302.755847 0.661498 0.338502
5730 lagli -2 302.755847 0.660878 0.339122
5731 lagli -2 302.755847 0.660259 0.339741
5732 lagli -2 302.755847 0.659639 0.340361
5733 lagli -2 302.755847 0.659019 0.340981
5734 lagli -2 302.755847 0.658399 0.341601
5735 lagli -2 302.755847 0.657780 0.342220
5736 lagli -2 302.755847 0.657160 0.342840
5737 lagli -2 302.755847 0.656540 0.343460
5738 lagli -2 302.755847 0.655920 0.344080
5739 lagli -2 302.755847 0.655301 0.344699
5740 lagli -2 302.755847 0.654681 0.345319
5741 lagli -2 302.755847 0.654061 0.345939
5742 lagli -2 302.755847 0.653441 0.346559
5743 lagli -2 302.755847 0.652822 0.347178
5744 lagli -2 302.755847 0.652202 0.347798
5745 lagli -2 302.755847 0.651582 0.348418
5746 lagli -2 302.755847 0.650962 0.349038
5747 lagli -2 302.755847 0.650343 0.349657
5748 lagli -2 302.755847 0.649723 0.350277
5749 lagli -2 302.755847 0.649103 0.350897
5750 lagli -2 302.755847 0.648483 0.351517
5751 lagli -2 302.755847 0.647863 0.352137
5752 lagli -2 302.755847 0.647244 0.352756
5753 lagli -2 302.755847 0.646624 0.353376
5754 lagli -2 302.755847 0.646004 0.353996
5755 lagli -2 302.755847 0.645384 0.354616
5756 lagli -2 302.755847 0.644765 0.355235
5757 lagli -2 302.755847 0.644145 0.355855
5758 lagli -2 302.755847 0.643525 0.356475
5759 lagli -2 302.755847 0.642905 0.357095
5760 lagli -2 302.755847 0.642286 0.357714
5761 lagli -2 302.755847 0.641666 0.358334
5762 lagli -2 302.755847 0.641046 0.358954
5763 lagli -2 302.755847 0.640426 0.359574
5764 lagli -2 302.755847 0.639807 0.360193
5765 lagli -2 302.755847 0.639187 0.360813
5766 lagli -2 302.755847 0.638567 0.361433
5767 lagli -2 302.755847 0.637947 0.362053
5768 lagli -2 302.755847 0.637328 0.362672
5769 lagli -2 302.755847 0.636708 0.363292
5770 lagli -2 302.755847 0.636088 0.363912
5771 lagli -2 302.755847 0.635468 0.364532
5772 lagli -2 302.755847 0.634849 0.365151
5773 lagli -2 302.755847 0.634229 0.365771
5774 lagli -2 302.755847 0.633609 0.366391
5775 lagli -2 302.755847 0.632989 0.367011
5776 lagli -2 302.755847 0.632370 0.367630
5777 lagli -2 302.755847 0.631750 0.368250
5778 lagli -2 302.755847 0.631130 0.368870
5779 lagli -2 302.755847 0.630510 0.369490
5780 lagli -2 302.755847 0.629891 0.370109
5781 lagli -2 302.755847 0.629271 0.370729
5782 lagli -2 302.755847 0.628651 0.371349
5783 lagli -2 302.755847 0.628031 0.371969
5784 lagli -2 302.755847 0.627412 0.372588
5785 lagli -2 302.755847 0.626792 0.373208
5786 lagli -2 302.755847 0.626172 0.373828
5787 lagli -2 302.755847 0.625552 0.374448
5788 lagli -2 302.755847 0.624933 0.375067
5789 lagli -2 302.755847 0.624313 0.375687
5790 lagli -2 302.755847 0.623693 0.376307
5791 lagli -2 302.755847 0.623073 0.376927
5792 lagli -2 302.755847 0.622454 0.377546
5793 lagli -2 302.755847 0.621834 0.378166
5794 lagli -2 302.755847 0.621214 0.378786
5795 lagli -2 302.755847 0.620594 0.379406
5796 lagli -2 302.755847 0.619974 0.380026
5797 lagli -2 302.755847 0.619355 0.380645
5798 lagli -2 302.755847 0.618735 0.381265
5799 lagli -2 302.755847 0.618115 0.381885
5800 lagli -2 302.755847 0.617495 0.382505
5801 lagli -2 302.755847 0.616876 0.383124
5802 lagli -2 302.755847 0.616256 0.383744
5803 lagli -2 302.755847 0.615636 0.384364
5804 lagli -2 302.755847 0.615016 0.384984
5805 lagli -2 302.755847 0.614397 0.385603
5806 lagli -2 302.755847 0.613777 0.386223
5807 lagli -2 302.755847 0.613157 0.386843
5808 lagli -2 302.755847 0.612537 0.387463
5809 lagli -2 302.755847 0.611918 0.388082
5810 lagli -2 302.755847 0.611298 0.388702
5811 lagli -2 302.755847 0.610678 0.389322
5812 lagli -2 302.755847 0.610058 0.389942
5813 lagli -2 302.755847 0.609439 0.390561
5814 lagli -2 302.755847 0.608819 0.391181
5815 lagli -2 302.755847 0.608199 0.391801
5816 lagli -2 302.755847 0.607579 0.392421
5817 lagli -2 302.755847 0.606960 0.393040
5818 lagli -2 302.755847 0.606340 0.393660
5819 lagli -2 302.755847 0.605720 0.394280
5820 lagli -2 302.755847 0.605100 0.394900
5821 lagli -2 302.755847 0.604481 0.395519
5822 lagli -2 302.755847 0.603861 0.396139
5823 lagli -2 302.755847 0.603241 0.396759
5824 lagli -2 302.755847 0.602621 0.397379
5825 lagli -2 302.755847 0.602002 0.397998
5826 lagli -2 302.755847 0.601382 0.398618
5827 lagli -2 302.755847 0.600762 0.399238
5828 lagli -2 302.755847 0.600142 0.399858
5829 lagli -2 302.755847 0.599523 0.400477
5830 lagli -2 302.755847 0.598903 0.401097
5831 lagli -2 302.755847 0.598283 0.401717
5832 lagli -2 302.755847 0.597663 0.402337
5833 lagli -2 302.755847 0.597044 0.402956
5834 lagli -2 302.755847 0.596424 0.403576
5835 lagli -2 302.755847 0.595804 0.404196
5836 lagli -2 302.755847 0.595184 0.404816
5837 lagli -2 302.755847 0.594565 0.405435
5838 lagli -2 302.755847 0.593945 0.406055
5839 lagli -2 302.755847 0.593325 0.406675
5840 lagli -2 302.755847 0.592705 0.407295
5841 lagli -2 302.755847 0.592085 0.407915
5842 lagli -2 302.755847 0.591466 0.408534
5843 lagli -2 302.755847 0.590846 0.409154
5844 lagli -2 302.755847 0.590226 0.409774
5845 lagli -2 302.755847 0.589606 0.410394
5846 lagli -2 302.755847 0.588987 0.411013
5847 lagli -2 302.755847 0.588367 0.411633
5848 lagli -2 302.755847 0.587747 0.412253
5849 lagli -2 302.755847 0.587127 0.412873
5850 lagli -2 302.755847 0.586508 0.413492
5851 lagli -2 302.755847 0.585888 0.414112
5852 lagli -2 302.755847 0.585268 0.414732
5853 lagli -2 302.755847 0.584648 0.415352
5854 lagli -2 302.755847 0.584029 0.415971
5855 lagli -2 302.755847 0.583409 0.416591
5856 lagli -2 302.755847 0.582789 0.417211
5857 lagli -2 302.755847 0.582169 0.417831
5858 lagli -2 302.755847 0.581550 0.418450
5859 lagli -2 302.755847 0.580930 0.419070
5860 lagli -2 302.755847 0.580310 0.419690
5861 lagli -2 302.755847 0.579690 0.420310
5862 lagli -2 302.755847 0.579071 0.420929
5863 lagli -2 302.755847 0.578451 0.421549
5864 lagli -2 302.755847 0.577831 0.422169
5865 lagli -2 302.755847 0.577211 0.422789
5866 lagli -2 302.755847 0.576592 0.423408
5867 lagli -2 302.755847 0.575972 0.424028
5868 lagli -2 302.755847 0.575352 0.424648
5869 lagli -2 302.755847 0.574732 0.425268
5870 lagli -2 302.755847 0.574113 0.425887
5871 lagli -2 302.755847 0.573493 0.426507
5872 lagli -2 302.755847 0.572873 0.427127
5873 lagli -2 302.755847 0.572253 0.427747
5874 lagli -2 302.755847 0.571634 0.428366
5875 lagli -2 302.755847 0.571014 0.428986
5876 lagli -2 302.755847 0.570394 0.429606
5877 lagli -2 302.755847 0.569774 0.430226
5878 lagli -2 302.755847 0.569155 0.430845
5879 lagli -2 302.755847 0.568535 0.431465
5880 lagli -2 302.755847 0.567915 0.432085
5881 lagli -2 302.755847 0.567295 0.432705
5882 lagli -2 302.755847 0.566676 0.433324
5883 lagli -2 302.755847 0.566056 0.433944
5884 lagli -2 302.755847 0.565436 0.434564
5885 lagli -2 302.755847 0.564816 0.435184
5886 lagli -2 302.755847 0.564196 0.435804
5887 lagli -2 302.755847 0.563577 0.436423
5888 lagli -2 302.755847 0.562957 0.437043
5889 lagli -2 302.755847 0.562337 0.437663
5890 lagli -2 302.755847 0.561717 0.438283
5891 lagli -2 302.755847 0.561098 0.438902
5892 lagli -2 302.755847 0.560478 0.439522
5893 lagli -2 302.755847 0.559858 0.440142
5894 lagli -2 302.755847 0.559238 0.440762
5895 lagli -2 302.755847 0.558619 0.441381
5896 lagli -2 302.755847 0.557999 0.442001
5897 lagli -2 302.755847 0.557379 0.442621
5898 lagli -2 302.755847 0.556759 0.443241
5899 lagli -2 302.755847 0.556140 0.443860
5900 lagli -2 302.755847 0.555520 0.444480
5901 lagli -2 302.755847 0.554900 0.445100
5902 lagli -2 302.755847 0.554280 0.445720
5903 lagli -2 302.755847 0.553661 0.446339
5904 lagli -2 302.755847 0.553041 0.446959
5905 lagli -2 302.755847 0.552421 0.447579
5906 lagli -2 302.755847 0.551801 0.448199
5907 lagli -2 302.755847 0.551182 0.448818
5908 lagli -2 302.755847 0.550562 0.449438
5909 lagli -2 302.755847 0.549942 0.450058
5910 lagli -2 302.755847 0.549322 0.450678
5911 lagli -2 302.755847 0.548703 0.451297
5912 lagli -2 302.755847 0.548083 0.451917
5913 lagli -2 302.755847 0.547463 0.452537
5914 lagli -2 302.755847 0.546843 0.453157
5915 lagli -2 302.755847 0.546224 0.453776
5916 lagli -2 302.755847 0.545604 0.454396
5917 lagli -2 302.755847 0.544984 0.455016
5918 lagli -2 302.755847 0.544364 0.455636
5919 lagli -2 302.755847 0.543745 0.456255
5920 lagli -2 302.755847 0.543125 0.456875
5921 lagli -2 302.755847 0.542505 0.457495
5922 lagli -2 302.755847 0.541885 0.458115
5923 lagli -2 302.755847 0.541266 0.458734
5924 lagli -2 302.755847 0.540646 0.459354
5925 lagli -2 302.755847 0.540026 0.459974
5926 lagli -2 302.755847 0.539406 0.460594
5927 lagli -2 302.755847 0.538787 0.461213
5928 lagli -2 302.755847 0.538167 0.461833
5929 lagli -2 302.755847 0.537547 0.462453
5930 lagli -2 302.755847 0.536927 0.463073
5931 lagli -2 302.755847 0.536307 0.463693
5932 lagli -2 302.755847 0.535688 0.464312
5933 lagli -2 302.755847 0.535068 0.464932
5934 lagli -2 302.755847 0.534448 0.465552
5935 lagli -2 302.755847 0.533828 0.466172
5936 lagli -2 302.755847 0.533209 0.466791
5937 lagli -2 302.755847 0.532589 0.467411
5938 lagli -2 302.755847 0.531969 0.468031
5939 lagli -2 302.755847 0.531349 0.468651
5940 lagli -2 302.755847 0.530730 0.469270
5941 lagli -2 302.755847 0.530110 0.469890
5942 lagli -2 302.755847 0.529490 0.470510
5943 lagli -2 302.755847 0.528870 0.471130
5944 lagli -2 302.755847 0.528251 0.471749
5945 lagli -2 302.755847 0.527631 0.472369
5946 lagli -2 302.755847 0.527011 0.472989
5947 lagli -2 302.755847 0.526391 0.473609
5948 lagli -2 302.755847 0.525772 0.474228
5949 lagli -2 302.755847 0.525152 0.474848
5950 lagli -2 302.755847 0.524532 0.475468
5951 lagli -2 302.755847 0.523912 0.476088
5952 lagli -2 302.755847 0.523293 0.476707
5953 lagli -2 302.755847 0.522673 0.477327
5954 lagli -2 302.755847 0.522053 0.477947
5955 lagli -2 302.755847 0.521433 0.478567
5956 lagli -2 302.755847 0.520814 0.479186
5957 lagli -2 302.755847 0.520194 0.479806
5958 lagli -2 302.755847 0.519574 0.480426
5959 lagli -2 302.755847 0.518954 0.481046
5960 lagli -2 302.755847 0.518335 0.481665
5961 lagli -2 302.755847 0.517715 0.482285
5962 lagli -2 302.755847 0.517095 0.482905
5963 lagli -2 302.755847 0.516475 0.483525
5964 lagli -2 302.755847 0.515856 0.484144
5965 lagli -2 302.755847 0.515236 0.484764
5966 lagli -2 302.755847 0.514616 0.485384
5967 lagli -2 302.755847 0.513996 0.486004
5968 lagli -2 302.755847 0.513377 0.486623
5969 lagli -2 302.755847 0.512757 0.487243
5970 lagli -2 302.755847 0.512137 0.487863
5971 lagli -2 302.755847 0.511517 0.488483
5972 lagli -2 302.755847 0.510898 0.489102
5973 lagli -2 302.755847 0.510278 0.489722
5974 lagli -2 302.755847 0.509658 0.490342
5975 lagli -2 302.755847 0.509038 0.490962
5976 lagli -2 302.755847 0.508418 0.491582
5977 lagli -2 302.755847 0.507799 0.492201
5978 lagli -2 302.755847 0.507179 0.492821
5979 lagli -2 302.755847 0.506559 0.493441
5980 lagli -2 302.755847 0.505939 0.494061
5981 lagli -2 302.755847 0.505320 0.494680
5982 lagli -2 302.755847 0.504700 0.495300
5983 lagli -2 302.755847 0.504080 0.495920
5984 lagli -2 302.755847 0.503460 0.496540
5985 lagli -2 302.755847 0.502841 0.497159
5986 lagli -2 302.755847 0.502221 0.497779
5987 lagli -2 302.755847 0.501601 0.498399
5988 lagli -2 302.755847 0.500981 0.499019
5989 lagli -2 302.755847 0.500362 0.499638
5990 lagli -2 302.755847 0.499742 0.500258
5991 lagli -2 302.755847 0.499122 0.500878
5992 lagli -2 302.755847 0.498502 0.501498
5993 lagli -2 302.755847 0.497883 0.502117
5994 lagli -2 302.755847 0.497263 0.502737
5995 lagli -2 302.755847 0.496643 0.503357
5996 lagli -2 302.755847 0.496023 0.503977
5997 lagli -2 302.755847 0.495404 0.504596
5998 lagli -2 302.755847 0.494784 0.505216
5999 lagli -2 302.755847 0.494164 0.505836
6000 lagli -2 302.755847 0.493544 0.506456
6001 lagli -2 302.755847 0.492925 0.507075
6002 lagli -2 302.755847 0.492305 0.507695
6003 lagli -2 302.755847 0.491685 0.508315
6004 lagli -2 302.755847 0.491065 0.508935
6005 lagli -2 302.755847 0.490446 0.509554
6006 lagli -2 302.755847 0.489826 0.510174
6007 lagli -2 302.755847 0.489206 0.510794
6008 lagli -2 302.755847 0.488586 0.511414
6009 lagli -2 302.755847 0.487967 0.512033
6010 lagli -2 302.755847 0.487347 0.512653
6011 lagli -2 302.755847 0.486727 0.513273
6012 lagli -2 302.755847 0.486107 0.513893
6013 lagli -2 302.755847 0.485488 0.514512
6014 lagli -2 302.755847 0.484868 0.515132
6015 lagli -2 302.755847 0.484248 0.515752
6016 lagli -2 302.755847 0.483628 0.516372
6017 lagli -2 302.755847 0.483009 0.516991
6018 lagli -2 302.755847 0.482389 0.517611
6019 lagli -2 302.755847 0.481769 0.518231
6020 lagli -2 302.755847 0.481149 0.518851
6021 lagli -2 302.755847 0.480529 0.519471
6022 lagli -2 302.755847 0.479910 0.520090
6023 lagli -2 302.755847 0.479290 0.520710
6024 lagli -2 302.755847 0.478670 0.521330
6025 lagli -2 302.755847 0.478050 0.521950
6026 lagli -2 302.755847 0.477431 0.522569
6027 lagli -2 302.755847 0.476811 0.523189
6028 lagli -2 302.755847 0.476191 0.523809
6029 lagli -2 302.755847 0.475571 0.524429
6030 lagli -2 302.755847 0.474952 0.525048
6031 lagli -2 302.755847 0.474332 0.525668
6032 lagli -2 302.755847 0.473712 0.526288
6033 lagli -2 302.755847 0.473092 0.526908
6034 lagli -2 302.755847 0.472473 0.527527
6035 lagli -2 302.755847 0.471853 0.528147
6036 lagli -2 302.755847 0.471233 0.528767
6037 lagli -2 302.755847 0.470613 0.529387
6038 lagli -2 302.755847 0.469994 0.530006
6039 lagli -2 302.755847 0.469374 0.530626
6040 lagli -2 302.755847 0.468754 0.531246
6041 lagli -2 302.755847 0.468134 0.531866
6042 lagli -2 302.755847 0.467515 0.532485
6043 lagli -2 302.755847 0.466895 0.533105
6044 lagli -2 302.755847 0.466275 0.533725
6045 lagli -2 302.755847 0.465655 0.534345
6046 lagli -2 302.755847 0.465036 0.534964
6047 lagli -2 302.755847 0.464416 0.535584
6048 lagli -2 302.755847 0.463796 0.536204
6049 lagli -2 302.755847 0.463176 0.536824
6050 lagli -2 302.755847 0.462557 0.537443
6051 lagli -2 302.755847 0.461937 0.538063
6052 lagli -2 302.755847 0.461317 0.538683
6053 lagli -2 302.755847 0.460697 0.539303
6054 lagli -2 302.755847 0.460078 0.539922
6055 lagli -2 302.755847 0.459458 0.540542
6056 lagli -2 302.755847 0.458838 0.541162
6057 lagli -2 302.755847 0.458218 0.541782
6058 lagli -2 302.755847 0.457599 0.542401
6059 lagli -2 302.755847 0.456979 0.543021
6060 lagli -2 302.755847 0.456359 0.543641
6061 lagli -2 302.755847 0.455739 0.544261
6062 lagli -2 302.755847 0.455120 0.544880
6063 lagli -2 302.755847 0.454500 0.545500
6064 lagli -2 302.755847 0.453880 0.546120
6065 lagli -2 302.755847 0.453260 0.546740
6066 lagli -2 302.755847 0.452640 0.547360
6067 lagli -2 302.755847 0.452021 0.547979
6068 lagli -2 302.755847 0.451401 0.548599
6069 lagli -2 302.755847 0.450781 0.549219
6070 lagli -2 302.755847 0.450161 0.549839
6071 lagli -2 302.755847 0.449542 0.550458
6072 lagli -2 302.755847 0.448922 0.551078
6073 lagli -2 302.755847 0.448302 0.551698
6074 lagli -2 302.755847 0.447682 0.552318
6075 lagli -2 302.755847 0.447063 0.552937
6076 lagli -2 302.755847 0.446443 0.553557
6077 lagli -2 302.755847 0.445823 0.554177
6078 lagli -2 302.755847 0.445203 0.554797
6079 lagli -2 302.755847 0.444584 0.555416
6080 lagli -2 302.755847 0.443964 0.556036
6081 lagli -2 302.755847 0.443344 0.556656
6082 lagli -2 302.755847 0.442724 0.557276
6083 lagli -2 302.755847 0.442105 0.557895
6084 lagli -2 302.755847 0.441485 0.558515
6085 lagli -2 302.755847 0.440865 0.559135
6086 lagli -2 302.755847 0.440245 0.559755
6087 lagli -2 302.755847 0.439626 0.560374
6088 lagli -2 302.755847 0.439006 0.560994
6089 lagli -2 302.755847 0.438386 0.561614
6090 lagli -2 302.755847 0.437766 0.562234
6091 lagli -2 302.755847 0.437147 0.562853
6092 lagli -2 302.755847 0.436527 0.563473
6093 lagli -2 302.755847 0.435907 0.564093
6094 lagli -2 302.755847 0.435287 0.564713
6095 lagli -2 302.755847 0.434668 0.565332
6096 lagli -2 302.755847 0.434048 0.565952
6097 lagli -2 302.755847 0.433428 0.566572
6098 lagli -2 302.755847 0.432808 0.567192
6099 lagli -2 302.755847 0.432189 0.567811
6100 lagli -2 302.755847 0.431569 0.568431
6101 lagli -2 302.755847 0.430949 0.569051
6102 lagli -2 302.755847 0.430329 0.569671
6103 lagli -2 302.755847 0.429710 0.570290
6104 lagli -2 302.755847 0.429090 0.570910
6105 lagli -2 302.755847 0.428470 0.571530
6106 lagli -2 302.755847 0.427850 0.572150
6107 lagli -2 302.755847 0.427231 0.572769
6108 lagli -2 302.755847 0.426611 0.573389
6109 lagli -2 302.755847 0.425991 0.574009
6110 lagli -2 302.755847 0.425371 0.574629
6111 lagli -2 302.755847 0.424751 0.575249
6112 lagli -2 302.755847 0.424132 0.575868
6113 lagli -2 302.755847 0.423512 0.576488
6114 lagli -2 302.755847 0.422892 0.577108
6115 lagli -2 302.755847 0.422272 0.577728
6116 lagli -2 302.755847 0.421653 0.578347
6117 lagli -2 302.755847 0.421033 0.578967
6118 lagli -2 302.755847 0.420413 0.579587
6119 lagli -2 302.755847 0.419793 0.580207
6120 lagli -2 302.755847 0.419174 0.580826
6121 lagli -2 302.755847 0.418554 0.581446
6122 lagli -2 302.755847 0.417934 0.582066
6123 lagli -2 302.755847 0.417314 0.582686
6124 lagli -2 302.755847 0.416695 0.583305
6125 lagli -2 302.755847 0.416075 0.583925
6126 lagli -2 302.755847 0.415455 0.584545
6127 lagli -2 302.755847 0.414835 0.585165
6128 lagli -2 302.755847 0.414216 0.585784
6129 lagli -2 302.755847 0.413596 0.586404
6130 lagli -2 302.755847 0.412976 0.587024
6131 lagli -2 302.755847 0.412356 0.587644
6132 lagli -2 302.755847 0.411737 0.588263
6133 lagli -2 302.755847 0.411117 0.588883
6134 lagli -2 302.755847 0.410497 0.589503
6135 lagli -2 302.755847 0.409877 0.590123
6136 lagli -2 302.755847 0.409258 0.590742
6137 lagli -2 302.755847 0.408638 0.591362
6138 lagli -2 302.755847 0.408018 0.591982
6139 lagli -2 302.755847 0.407398 0.592602
6140 lagli -2 302.755847 0.406779 0.593221
6141 lagli -2 302.755847 0.406159 0.593841
6142 lagli -2 302.755847 0.405539 0.594461
6143 lagli -2 302.755847 0.404919 0.595081
6144 lagli -2 302.755847 0.404300 0.595700
6145 lagli -2 302.755847 0.403680 0.596320
6146 lagli -2 302.755847 0.403060 0.596940
6147 lagli -2 302.755847 0.402440 0.597560
6148 lagli -2 302.755847 0.401821 0.598179
6149 lagli -2 302.755847 0.401201 0.598799
6150 lagli -2 302.755847 0.400581 0.599419
6151 lagli -2 302.755847 0.399961 0.600039
6152 lagli -2 302.755847 0.399342 0.600658
6153 lagli -2 302.755847 0.398722 0.601278
6154 lagli -2 302.755847 0.398102 0.601898
6155 lagli -2 302.755847 0.397482 0.602518
6156 lagli -2 302.755847 0.396862 0.603138
6157 lagli -2 302.755847 0.396243 0.603757
6158 lagli -2 302.755847 0.395623 0.604377
6159 lagli -2 302.755847 0.395003 0.604997
6160 lagli -2 302.755847 0.394383 0.605617
6161 lagli -2 302.755847 0.393764 0.606236
6162 lagli -2 302.755847 0.393144 0.606856
6163 lagli -2 302.755847 0.392524 0.607476
6164 lagli -2 302.755847 0.391904 0.608096
6165 lagli -2 302.755847 0.391285 0.608715
6166 lagli -2 302.755847 0.390665 0.609335
6167 lagli -2 302.755847 0.390045 0.609955
6168 lagli -2 302.755847 0.389425 0.610575
6169 lagli -2 302.755847 0.388806 0.611194
6170 lagli -2 302.755847 0.388186 0.611814
6171 lagli -2 302.755847 0.387566 0.612434
6172 lagli -2 302.755847 0.386946 0.613054
6173 lagli -2 302.755847 0.386327 0.613673
6174 lagli -2 302.755847 0.385707 0.614293
6175 lagli -2 302.755847 0.385087 0.614913
6176 lagli -2 302.755847 0.384467 0.615533
6177 lagli -2 302.755847 0.383848 0.616152
6178 lagli -2 302.755847 0.383228 0.616772
6179 lagli -2 302.755847 0.382608 0.617392
6180 lagli -2 302.755847 0.381988 0.618012
6181 lagli -2 302.755847 0.381369 0.618631
6182 lagli -2 302.755847 0.380749 0.619251
6183 lagli -2 302.755847 0.380129 0.619871
6184 lagli -2 302.755847 0.379509 0.620491
6185 lagli -2 302.755847 0.378890 0.621110
6186 lagli -2 302.755847 0.378270 0.621730
